,Players,Values,Team
257,Ignatius Ganago,8800000.0,rc lens
259,Simon Banza,2750000.0,rc lens
260,Corentin Jean,1760000.0,rc lens
262,Jonas Omlin,8800000.0,montpellier hsc
263,Dimitry Bertaud,1100000.0,montpellier hsc
264,Matis Carvalho,220000.0,montpellier hsc
265,Pedro Mendes,6600000.0,montpellier hsc
266,Nicolas Cozza,4179999.9999999995,montpellier hsc
267,Daniel Congré,550000.0,montpellier hsc
268,Clément Vidal,495000.0,montpellier hsc
269,Hilton,165000.0,montpellier hsc
270,Ambroise Oyongo,2420000.0,montpellier hsc
271,Thibault Tamas,220000.0,montpellier hsc
272,Junior Sambia,7150000.0,montpellier hsc
274,Mathías Suárez,550000.0,montpellier hsc
275,Oucasse Mendy,165000.0,montpellier hsc
277,Joris Chotard,7700000.0,montpellier hsc
278,Damien Le Tallec,1980000.0,montpellier hsc
279,Téji Savanier,12100000.0,montpellier hsc
280,Florent Mollet,7700000.0,montpellier hsc
281,Jordan Ferri,4400000.0,montpellier hsc
282,Samy Benchama,330000.0,montpellier hsc
283,Thibaut Vargas,440000.0,montpellier hsc
287,Stephy Mavididi,8800000.0,montpellier hsc
288,Keagan Dolly,1100000.0,montpellier hsc
289,Il-lok Yun,1100000.0,montpellier hsc
291,Gaëtan Laborde,16500000.0,montpellier hsc
292,Elye Wahi,5500000.0,montpellier hsc
293,Petar Skuletic,770000.0,montpellier hsc
294,Yanis Ammour,220000.0,montpellier hsc
296,Walter Benítez,11000000.0,ogc nice
297,Yoan Cardinale,660000.0,ogc nice
298,Teddy Boulhendi,165000.0,ogc nice
301,William Saliba,19800000.0,ogc nice
302,Jean-Clair Todibo,13200000.0,ogc nice
303,Flavius Daniliuc,6600000.0,ogc nice
305,Robson Bambu,3850000.0,ogc nice
306,Dante,1100000.0,ogc nice
307,Théo Pionnier-Bertrand,275000.0,ogc nice
308,Noah Crétier,220000.0,ogc nice
309,Lorenzo Prso,165000.0,ogc nice
310,Hassane Kamara,8800000.0,ogc nice
311,Stanley Nsoki,5500000.0,ogc nice
312,Racine Coly,1430000.0,ogc nice
313,Youcef Atal,16500000.0,ogc nice
314,Jordan Lotomba,6600000.0,ogc nice
316,Khéphren Thuram,9900000.0,ogc nice
317,Morgan Schneiderlin,7700000.0,ogc nice
319,Paul Wade,165000.0,ogc nice
320,Pierre Lees Melou,7700000.0,ogc nice
321,Hicham Boudaoui,5500000.0,ogc nice
322,Alexis Trouillet,2200000.0,ogc nice
323,Soudeysse Kari,275000.0,ogc nice
324,Jeff Reine-Adélaïde,24200000.0,ogc nice
325,Alexis Claude-Maurice,13200000.0,ogc nice
326,Malik Sellouki,385000.0,ogc nice
327,Deji Sotona,330000.0,ogc nice
328,Rony Lopes,7700000.0,ogc nice
329,Dan Ndoye,4400000.0,ogc nice
330,Hicham Mahou,880000.0,ogc nice
331,Salim Ben Seghir,440000.0,ogc nice
332,Eddy Sylvestre,220000.0,ogc nice
333,Amine Gouiri,33000000.0,ogc nice
334,Kasper Dolberg,22000000.0,ogc nice
336,Evann Guessand,2200000.0,ogc nice
337,Alexandre Oukidja,2750000.0,fc metz
338,Marc-Aurèle Caillard,1100000.0,fc metz
341,Dylan Bronn,6600000.0,fc metz
342,Kiki Kouyaté,6600000.0,fc metz
343,John Boye,880000.0,fc metz
344,Lenny Lacroix,550000.0,fc metz
346,Thomas Delaine,1980000.0,fc metz
347,Manuel Cabit,330000.0,fc metz
348,Fabien Centonze,8800000.0,fc metz
349,Laurent Jans,660000.0,fc metz
350,William Mikelbrencis,220000.0,fc metz
351,Ernest Boahene,165000.0,fc metz
352,Pape Sarr,11000000.0,fc metz
353,Habib Maïga,6050000.0,fc metz
354,Mamadou Fofana,3080000.0,fc metz
355,Kévin N'Doram,2750000.0,fc metz
356,Vincent Pajot,1650000.0,fc metz
357,Victorien Angban,3850000.0,fc metz
358,Boubacar Traoré,165000.0,fc metz
359,Warren Tchimbembé,1650000.0,fc metz
360,Youssef Maziz,880000.0,fc metz
361,Opa Nguette,4950000.0,fc metz
364,Farid Boulaya,6050000.0,fc metz
365,Vagner,3850000.0,fc metz
366,Lamine Gueye,3300000.0,fc metz
367,Papa Ndiaga Yade,3300000.0,fc metz
368,Habib Diallo,11000000.0,fc metz
369,Ibrahima Niane,9900000.0,fc metz
372,Etienne Green,3850000.0,as saint etienne
373,Stefan Bajic,1100000.0,as saint etienne
374,Jessy Moulin,660000.0,as saint etienne
375,Boubacar Fall,330000.0,as saint etienne
378,Pape Abou Cissé,6600000.0,as saint etienne
379,Harold Moukoudi,5500000.0,as saint etienne
380,Panagiotis Retsos,4950000.0,as saint etienne
381,Timothée Kolodziejczak,4400000.0,as saint etienne
382,Saïdou Sow,2750000.0,as saint etienne
383,Marvin Tshibuabua,385000.0,as saint etienne
384,Rayan Souici,165000.0,as saint etienne
385,Abdoulaye Bakayoko,165000.0,as saint etienne
386,Yvann Maçon,3300000.0,as saint etienne
388,Gabriel Silva,1650000.0,as saint etienne
389,Mathieu Debuchy,1650000.0,as saint etienne
390,Alpha Sissoko,880000.0,as saint etienne
391,Baptiste Gabard,275000.0,as saint etienne
392,Yann M'Vila,5500000.0,as saint etienne
393,Yvan Neyou,5500000.0,as saint etienne
394,Assane Dioussé,1210000.0,as saint etienne
395,Lucas Gourna-Douath,13200000.0,as saint etienne
396,Mahdi Camara,5500000.0,as saint etienne
397,Zaydou Youssouf,5500000.0,as saint etienne
398,Aimen Moueffek,2200000.0,as saint etienne
400,Adil Aouchiche,11000000.0,as saint etienne
402,Bilal Benkhedim,1100000.0,as saint etienne
403,Denis Bouanga,9900000.0,as saint etienne
404,Arnaud Nordin,5500000.0,as saint etienne
405,Kévin Monnet-Paquet,990000.0,as saint etienne
406,Abdoulaye Sidibé,330000.0,as saint etienne
407,Maxence Rivera,2750000.0,as saint etienne
408,Tyrone Tormin,385000.0,as saint etienne
409,Wahbi Khazri,4950000.0,as saint etienne
410,Charles Abi,3300000.0,as saint etienne
412,Romain Hamouma,1650000.0,as saint etienne
413,Jean-Philippe Krasso,990000.0,as saint etienne
415,Benoît Costil,3080000.0,fc girondins bordeaux
416,Gaëtan Poussin,1100000.0,fc girondins bordeaux
417,Pablo,9900000.0,fc girondins bordeaux
418,Laurent Koscielny,3850000.0,fc girondins bordeaux
419,Vukasin Jovanovic,1650000.0,fc girondins bordeaux
420,Mexer,1320000.0,fc girondins bordeaux
421,Paul Baysse,1100000.0,fc girondins bordeaux
422,Loïc Bessile,220000.0,fc girondins bordeaux
424,Loris Benito,3300000.0,fc girondins bordeaux
426,Youssouf Sabaly,7150000.0,fc girondins bordeaux
427,Enock Kwateng,3520000.0,fc girondins bordeaux
428,Ismaël Sow,220000.0,fc girondins bordeaux
429,Otávio,7700000.0,fc girondins bordeaux
431,Toma Basic,9900000.0,fc girondins bordeaux
432,Jean Michaël Seri,4400000.0,fc girondins bordeaux
433,Rubén Pardo,2640000.0,fc girondins bordeaux
434,Tom Lacoux,880000.0,fc girondins bordeaux
435,Issouf Sissokho,440000.0,fc girondins bordeaux
436,Ibrahim Diarra,330000.0,fc girondins bordeaux
437,Yacine Adli,9900000.0,fc girondins bordeaux
438,Hatem Ben Arfa,3300000.0,fc girondins bordeaux
439,Logan Delaurier-Chaubet,220000.0,fc girondins bordeaux
441,Rémi Oudin,7700000.0,fc girondins bordeaux
443,Amadou Traoré,880000.0,fc girondins bordeaux
444,Josh Maja,5500000.0,fc girondins bordeaux
445,Ui-jo Hwang,5500000.0,fc girondins bordeaux
446,Nicolas de Préville,3300000.0,fc girondins bordeaux
447,Alexandre Mendy,1650000.0,fc girondins bordeaux
448,Jimmy Briand,1210000.0,fc girondins bordeaux
449,Sékou Mara,880000.0,fc girondins bordeaux
450,Dilane Bakwa,770000.0,fc girondins bordeaux
451,Paul Bernardoni,11000000.0,sco angers
452,Danijel Petkovic,770000.0,sco angers
453,Ludovic Butelle,275000.0,sco angers
454,Romain Thomas,1980000.0,sco angers
455,Mateo Pavlovic,1100000.0,sco angers
456,Ismaël Traoré,1100000.0,sco angers
457,Kévin Boma,330000.0,sco angers
460,Rayan Aït Nouri,19800000.0,sco angers
461,Souleyman Doumbia,2750000.0,sco angers
463,Oussama Falouh,55000.0,sco angers
464,Abdoulaye Bamba,1320000.0,sco angers
465,Vincent Manceau,1320000.0,sco angers
466,Baptiste Santamaria,16500000.0,sco angers
467,Ibrahim Amadou,5500000.0,sco angers
469,Angelo Fulgini,13200000.0,sco angers
470,Antonin Bobichon,2750000.0,sco angers
471,Lassana Coulibaly,2200000.0,sco angers
472,Thomas Mangani,1100000.0,sco angers
473,Mathias Pereira Lage,3850000.0,sco angers
474,Pierrick Capelle,880000.0,sco angers
475,Waniss Taïbi,330000.0,sco angers
476,Sofiane Boufal,5500000.0,sco angers
477,Casimir Ninga,1430000.0,sco angers
478,Thomas Touré,550000.0,sco angers
479,Mohamed-Ali Cho,4400000.0,sco angers
480,Sada Thioub,3850000.0,sco angers
481,Jimmy Cabot,2200000.0,sco angers
482,Farid El Melali,1760000.0,sco angers
483,Noah Fatar,330000.0,sco angers
484,Stéphane Bahoken,7150000.0,sco angers
485,Rachid Alioui,2750000.0,sco angers
486,Loïs Diony,2750000.0,sco angers
487,Wilfried Kanga,440000.0,sco angers
488,Yassin Fortuné,220000.0,sco angers
489,Predrag Rajkovic,9900000.0,stade reims
490,Yehvann Diouf,550000.0,stade reims
492,Dialy Ndiaye,165000.0,stade reims
493,Wout Faes,7700000.0,stade reims
494,Dario Maresic,3300000.0,stade reims
495,Yunis Abdelhamid,2750000.0,stade reims
499,Thibault De Smet,880000.0,stade reims
500,Thomas Foket,6600000.0,stade reims
501,Fodé Doucouré,550000.0,stade reims
502,Xavier Chavalerin,4400000.0,stade reims
504,Dion Lopy,880000.0,stade reims
505,Mouhamadou Drammeh,440000.0,stade reims
506,Valon Berisha,3850000.0,stade reims
507,Moreto Cassamá,3300000.0,stade reims
508,Tristan Dingomé,1430000.0,stade reims
509,Mathieu Cafaro,7700000.0,stade reims
510,Moïse Sakava,165000.0,stade reims
511,Nathanaël Mbuku,9900000.0,stade reims
514,Dereck Kutesa,2200000.0,stade reims
515,Hugo Ekitike,660000.0,stade reims
517,Boulaye Dia,15400000.0,stade reims
518,El Bilal Touré,8800000.0,stade reims
519,Kaj Sierhuis,3300000.0,stade reims
520,Fraser Hornby,1380000.0,stade reims
521,Anastasios Donis,1100000.0,stade reims
522,Timothé Nkada,330000.0,stade reims
523,Matz Sels,7150000.0,rc strasbourg alsace
524,Bingourou Kamara,880000.0,rc strasbourg alsace
525,Eiji Kawashima,385000.0,rc strasbourg alsace
526,Alexandre Pierre,165000.0,rc strasbourg alsace
527,Mohamed Simakan,19800000.0,rc strasbourg alsace
528,Alexander Djiku,7150000.0,rc strasbourg alsace
529,Stefan Mitrovic,2420000.0,rc strasbourg alsace
530,Lamine Koné,1320000.0,rc strasbourg alsace
531,Marvin Elimbi Gilbert,165000.0,rc strasbourg alsace
532,Anthony Caci,5500000.0,rc strasbourg alsace
533,Lionel Carole,2200000.0,rc strasbourg alsace
534,Frédéric Guilbert,6600000.0,rc strasbourg alsace
535,Kenny Lala,4950000.0,rc strasbourg alsace
536,Ismaël Aaneba,990000.0,rc strasbourg alsace
539,Jean-Eudes Aholou,4400000.0,rc strasbourg alsace
540,Mahamé Siby,330000.0,rc strasbourg alsace
542,Sanjin Prcic,2200000.0,rc strasbourg alsace
543,Dimitri Liénard,1100000.0,rc strasbourg alsace
544,Benjamin Besic,220000.0,rc strasbourg alsace
545,Jean-Ricner Bellegarde,6050000.0,rc strasbourg alsace
546,Adrien Thomasson,6600000.0,rc strasbourg alsace
547,Adrien Lebeau,165000.0,rc strasbourg alsace
548,Noé Sommer,165000.0,rc strasbourg alsace
550,Mehdi Chahiri,1650000.0,rc strasbourg alsace
551,Ludovic Ajorque,13200000.0,rc strasbourg alsace
552,Habib Diallo,11000000.0,rc strasbourg alsace
553,Majeed Waris,2200000.0,rc strasbourg alsace
554,Lebo Mothiba,2200000.0,rc strasbourg alsace
556,Idriss Saadi,880000.0,rc strasbourg alsace
557,Paul Nardi,1980000.0,fc lorient
558,Matthieu Dreyer,660000.0,fc lorient
560,Thomas Callens,165000.0,fc lorient
561,Andreaw Gravillon,6600000.0,fc lorient
562,Julien Laporte,2750000.0,fc lorient
564,Thomas Fontaine,1100000.0,fc lorient
565,Jérémy Morel,440000.0,fc lorient
566,Matthieu Saunier,275000.0,fc lorient
567,Loris Mouyokolo,220000.0,fc lorient
568,Vincent Le Goff,1320000.0,fc lorient
569,Yoann Etienne,715000.0,fc lorient
570,Houboulang Mendes,1320000.0,fc lorient
571,Jérôme Hergault,330000.0,fc lorient
572,Joris Mendy,110000.0,fc lorient
573,Sylvain Marveaux,550000.0,fc lorient
575,Laurent Abergel,2750000.0,fc lorient
576,Thomas Monconduit,2200000.0,fc lorient
577,Franklin Wadja,990000.0,fc lorient
578,Fabien Lemoine,880000.0,fc lorient
579,Malamine Doumbouya,330000.0,fc lorient
580,Jonathan Delaplace,358000.0,fc lorient
581,Enzo Le Fée,5500000.0,fc lorient
582,Quentin Boisgard,2750000.0,fc lorient
583,Yoane Wissa,11000000.0,fc lorient
584,Armand Laurienté,6600000.0,fc lorient
588,Adrian Grbic,5500000.0,fc lorient
591,Gautier Larsonneur,7700000.0,stade brest 29
592,Sébastien Cibois,440000.0,stade brest 29
593,Mouez Hassen,440000.0,stade brest 29
594,Jean-Kevin Duverne,3850000.0,stade brest 29
595,Christophe Hérelle,3850000.0,stade brest 29
597,Lilian Brassier,2750000.0,stade brest 29
598,Denys Bain,1650000.0,stade brest 29
599,Romain Perraud,8800000.0,stade brest 29
600,Ludovic Baal,358000.0,stade brest 29
601,Ronaël Pierre-Gabriel,4400000.0,stade brest 29
602,Julien Faussurier,440000.0,stade brest 29
603,Ibrahima Diallo,16500000.0,stade brest 29
607,Haris Belkebla,2750000.0,stade brest 29
608,Hianga'a Mbock,2200000.0,stade brest 29
611,Ferris N'Goma,605000.0,stade brest 29
612,Killian Benvindo,165000.0,stade brest 29
613,Romain Faivre,14300000.0,stade brest 29
615,Djibril Bangoura,165000.0,stade brest 29
616,Romain Philippoteaux,770000.0,stade brest 29
617,Franck Honorat,7700000.0,stade brest 29
618,Heriberto Tavares,1320000.0,stade brest 29
619,Irvin Cardona,7700000.0,stade brest 29
621,Gaëtan Charbonnier,1980000.0,stade brest 29
622,Jérémy Le Douaron,1320000.0,stade brest 29
623,Alban Lafont,11000000.0,fc nantes
626,Andrei Girotto,4400000.0,fc nantes
627,Jean-Charles Castelletto,2750000.0,fc nantes
628,Thomas Basila,1980000.0,fc nantes
630,Anthony Walongwa,358000.0,fc nantes
632,Charles Traoré,2200000.0,fc nantes
633,Sébastien Corchia,2200000.0,fc nantes
634,Fábio,1980000.0,fc nantes
635,Dennis Appiah,1980000.0,fc nantes
636,Abdoulaye Touré,4400000.0,fc nantes
637,Pedro Chirivella,3520000.0,fc nantes
638,Batista Mendy,550000.0,fc nantes
639,Imrân Louza,13200000.0,fc nantes
640,Mehdi Abeid,2200000.0,fc nantes
641,Samuel Moutoussamy,825000.0,fc nantes
642,Ludovic Blas,14300000.0,fc nantes
644,Moses Simon,7700000.0,fc nantes
645,Anthony Limbombe,2200000.0,fc nantes
646,Marcus Coco,3080000.0,fc nantes
647,Abdoul Kader Bamba,2200000.0,fc nantes
648,Randal Kolo Muani,9900000.0,fc nantes
649,Jean-Kévin Augustin,2750000.0,fc nantes
650,Kalifa Coulibaly,2200000.0,fc nantes
652,Élie Youan,1100000.0,fc nantes
654,Quentin Merlin,220000.0,fc nantes
655,Baptiste Reynet,2200000.0,nimes olympique
656,Lucas Dias,660000.0,nimes olympique
657,Amjhad Nazih,220000.0,nimes olympique
658,Anthony Briancon,2750000.0,nimes olympique
660,Pablo Martinez,1100000.0,nimes olympique
661,Naomichi Ueda,880000.0,nimes olympique
662,Kelyan Guessoum,550000.0,nimes olympique
663,Birger Meling,3850000.0,nimes olympique
664,Florian Miguel,1980000.0,nimes olympique
665,Patrick Burner,2200000.0,nimes olympique
666,Sofiane Alakouch,2200000.0,nimes olympique
667,Gaëtan Paquiez,1100000.0,nimes olympique
668,Andrés Cubas,3850000.0,nimes olympique
669,Sidy Sarr,1650000.0,nimes olympique
670,Lucas Deaux,1320000.0,nimes olympique
671,Mattéo Ahlinvi,1100000.0,nimes olympique
672,Adilson Malanda,165000.0,nimes olympique
674,Antoine Valério,220000.0,nimes olympique
675,Zinedine Ferhat,8800000.0,nimes olympique
676,Renaud Ripart,5500000.0,nimes olympique
677,Lucas Buades,330000.0,nimes olympique
678,Niclas Eliasson,3300000.0,nimes olympique
679,Haris Duljevic,880000.0,nimes olympique
680,Yassine Benrahou,2750000.0,nimes olympique
681,Mahamadou Doucouré,165000.0,nimes olympique
682,Romain Philippoteaux,770000.0,nimes olympique
683,Marco Majouga,550000.0,nimes olympique
684,Moussa Koné,4400000.0,nimes olympique
685,Kévin Denkey,2420000.0,nimes olympique
686,Karim Aribi,880000.0,nimes olympique
687,Nolan Roux,880000.0,nimes olympique
688,Clément Depres,660000.0,nimes olympique
689,Sami Ben Amar,385000.0,nimes olympique
690,Nassim Chadli,275000.0,nimes olympique
691,Alfred Gomis,7700000.0,dijon fco
692,Rúnar Alex Rúnarsson,1650000.0,dijon fco
693,Anthony Racioppi,1650000.0,dijon fco
694,Saturnin Allagbé,1320000.0,dijon fco
695,Lévi Ntumba,330000.0,dijon fco
696,Jonathan Panzo,4400000.0,dijon fco
697,Bruno Ecuele Manga,1320000.0,dijon fco
698,Senou Coulibaly,1100000.0,dijon fco
699,Wesley Lautoa,550000.0,dijon fco
700,Bogdan Racovitan,28000.0,dijon fco
701,Arthur Zagre,2750000.0,dijon fco
703,Ngonda Muzinga,1100000.0,dijon fco
704,Sacha Boey,2750000.0,dijon fco
705,Fouad Chafik,550000.0,dijon fco
706,Ahmad Ngouyamsa,275000.0,dijon fco
707,Wilitty Younoussa,275000.0,dijon fco
709,Didier Ndong,2750000.0,dijon fco
710,Romain Amalfitano,1320000.0,dijon fco
711,Jordan Marié,880000.0,dijon fco
712,Bersant Celina,3300000.0,dijon fco
713,Yassine Benzia,1760000.0,dijon fco
714,Amir Arli,440000.0,dijon fco
716,Mounir Chouiar,6600000.0,dijon fco
717,Alexandru Dobre,1100000.0,dijon fco
718,Junior Dina Ebimbe,6600000.0,dijon fco
719,Mama Baldé,4950000.0,dijon fco
722,Moussa Konaté,2750000.0,dijon fco
724,Aboubakar Kamara,2200000.0,dijon fco
725,Aurélien Scheidler,1100000.0,dijon fco
726,Rayan Philippe,770000.0,dijon fco
727,Jacques Siwe,440000.0,dijon fco
